event_idx,group,day,date,start_time,end_time,duration_sec,behavior,initiator_id,receiver_id,ended_by,pen_location,linked,camera_id,video_filename,video_path,event_offset_sec
99,1,1,7/6/2024,8:29:20,8:29:23,3,ear,5682,5681,receiver,middle,True,8,N884A6_ch8_main_20240706080002_20240706083002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706080002_20240706083002.mp4,1758.0
100,1,1,7/6/2024,8:30:27,8:30:27,0,ear,5680,5683,initiator,front,True,8,N884A6_ch8_main_20240706083002_20240706090002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706083002_20240706090002.mp4,25.0
101,1,1,7/6/2024,8:31:35,8:31:37,2,ear,5682,5681,initiator,middle,True,8,N884A6_ch8_main_20240706083002_20240706090002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706083002_20240706090002.mp4,93.0
102,1,1,7/6/2024,8:33:05,8:33:06,1,ear,5683,5684,initiator,front,True,8,N884A6_ch8_main_20240706083002_20240706090002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706083002_20240706090002.mp4,183.0
103,1,1,7/6/2024,8:41:57,8:42:08,11,ear,5684,5683,initiator,front,True,8,N884A6_ch8_main_20240706083002_20240706090002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706083002_20240706090002.mp4,715.0
104,1,1,7/6/2024,8:42:42,8:42:59,17,ear,5684,5683,initiator,front,True,8,N884A6_ch8_main_20240706083002_20240706090002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706083002_20240706090002.mp4,760.0
105,1,1,7/6/2024,8:43:03,8:43:07,4,ear,5684,5683,receiver,front,True,8,N884A6_ch8_main_20240706083002_20240706090002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706083002_20240706090002.mp4,781.0
106,1,1,7/6/2024,9:11:06,9:11:10,4,ear,5683,5682,initiator,middle,True,8,N884A6_ch8_main_20240706090002_20240706093003.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706090002_20240706093003.mp4,664.0
107,1,1,7/6/2024,9:13:24,9:13:24,0,ear,5680,5683,initiator,back,True,8,N884A6_ch8_main_20240706090002_20240706093003.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706090002_20240706093003.mp4,802.0
108,1,1,7/6/2024,9:14:31,9:14:31,0,ear,5683,5682,receiver,middle,True,8,N884A6_ch8_main_20240706090002_20240706093003.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706090002_20240706093003.mp4,869.0
109,1,1,7/6/2024,9:21:39,9:21:48,9,ear,5682,5681,initiator,middle,True,8,N884A6_ch8_main_20240706090002_20240706093003.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706090002_20240706093003.mp4,1297.0
110,1,1,7/6/2024,9:22:18,9:22:21,3,ear,5682,5681,initiator,middle,True,8,N884A6_ch8_main_20240706090002_20240706093003.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706090002_20240706093003.mp4,1336.0
111,1,1,7/6/2024,9:25:52,9:25:54,2,tail,5680,5681,receiver,front,True,8,N884A6_ch8_main_20240706090002_20240706093003.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706090002_20240706093003.mp4,1550.0
112,1,1,7/6/2024,9:28:20,9:28:23,3,ear,5682,5680,initiator,middle,True,8,N884A6_ch8_main_20240706090002_20240706093003.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706090002_20240706093003.mp4,1698.0
113,1,1,7/6/2024,9:28:28,9:28:31,3,ear,5682,5680,initiator,middle,True,8,N884A6_ch8_main_20240706090002_20240706093003.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706090002_20240706093003.mp4,1706.0
114,1,1,7/6/2024,9:29:21,9:29:23,2,ear,5683,5680,receiver,middle,True,8,N884A6_ch8_main_20240706090002_20240706093003.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706090002_20240706093003.mp4,1759.0
115,1,1,7/6/2024,9:30:24,9:30:39,15,ear,5683,5680,initiator,middle,True,8,N884A6_ch8_main_20240706093003_20240706100002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706093003_20240706100002.mp4,21.0
116,1,1,7/6/2024,9:30:47,9:30:52,5,ear,5683,5680,initiator,middle,True,8,N884A6_ch8_main_20240706093003_20240706100002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706093003_20240706100002.mp4,44.0
117,1,1,7/6/2024,9:30:53,9:31:08,15,ear,5682,5681,initiator,middle,True,8,N884A6_ch8_main_20240706093003_20240706100002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706093003_20240706100002.mp4,50.0
118,1,1,7/6/2024,9:30:55,9:30:59,4,ear,5683,5680,initiator,middle,True,8,N884A6_ch8_main_20240706093003_20240706100002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706093003_20240706100002.mp4,52.0
119,1,1,7/6/2024,9:31:00,9:31:10,10,ear,5683,5680,initiator,middle,True,8,N884A6_ch8_main_20240706093003_20240706100002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706093003_20240706100002.mp4,57.0
120,1,1,7/6/2024,9:31:16,9:31:17,1,ear,5682,5681,receiver,middle,True,8,N884A6_ch8_main_20240706093003_20240706100002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706093003_20240706100002.mp4,73.0
121,1,1,7/6/2024,9:31:35,9:31:39,4,ear,5682,5681,receiver,middle,True,8,N884A6_ch8_main_20240706093003_20240706100002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706093003_20240706100002.mp4,92.0
122,1,1,7/6/2024,9:32:18,9:32:22,4,ear,5682,5680,initiator,middle,True,8,N884A6_ch8_main_20240706093003_20240706100002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706093003_20240706100002.mp4,135.0
123,1,1,7/6/2024,9:34:23,9:34:28,5,ear,5682,5680,initiator,middle,True,8,N884A6_ch8_main_20240706093003_20240706100002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706093003_20240706100002.mp4,260.0
124,1,1,7/6/2024,9:34:58,9:35:02,4,ear,5682,5680,initiator,middle,True,8,N884A6_ch8_main_20240706093003_20240706100002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706093003_20240706100002.mp4,295.0
125,1,1,7/6/2024,9:35:06,9:35:13,7,ear,5682,5680,initiator,middle,True,8,N884A6_ch8_main_20240706093003_20240706100002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706093003_20240706100002.mp4,303.0
126,1,1,7/6/2024,9:35:51,9:36:00,9,ear,5682,5680,initiator,middle,True,8,N884A6_ch8_main_20240706093003_20240706100002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706093003_20240706100002.mp4,348.0
127,1,1,7/6/2024,9:36:04,9:36:07,3,ear,5682,5680,initiator,middle,True,8,N884A6_ch8_main_20240706093003_20240706100002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706093003_20240706100002.mp4,361.0
128,1,1,7/6/2024,9:36:08,9:36:20,12,ear,5682,5680,initiator,middle,True,8,N884A6_ch8_main_20240706093003_20240706100002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706093003_20240706100002.mp4,365.0
129,1,1,7/6/2024,9:36:25,9:36:26,1,ear,5684,5681,initiator,middle,True,8,N884A6_ch8_main_20240706093003_20240706100002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706093003_20240706100002.mp4,382.0
130,1,1,7/6/2024,9:36:28,9:36:30,2,ear,5682,5680,initiator,middle,True,8,N884A6_ch8_main_20240706093003_20240706100002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706093003_20240706100002.mp4,385.0
131,1,1,7/6/2024,9:36:36,9:36:37,1,ear,5682,5680,initiator,middle,True,8,N884A6_ch8_main_20240706093003_20240706100002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706093003_20240706100002.mp4,393.0
132,1,1,7/6/2024,9:36:52,9:36:52,0,ear,5682,5680,initiator,middle,True,8,N884A6_ch8_main_20240706093003_20240706100002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706093003_20240706100002.mp4,409.0
133,1,1,7/6/2024,9:36:54,9:37:00,6,ear,5682,5680,initiator,middle,True,8,N884A6_ch8_main_20240706093003_20240706100002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706093003_20240706100002.mp4,411.0
134,1,1,7/6/2024,9:37:14,9:37:22,8,ear,5682,5680,initiator,middle,True,8,N884A6_ch8_main_20240706093003_20240706100002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706093003_20240706100002.mp4,431.0
135,1,1,7/6/2024,9:37:53,9:37:55,2,ear,5681,5680,initiator,middle,True,8,N884A6_ch8_main_20240706093003_20240706100002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706093003_20240706100002.mp4,470.0
136,1,1,7/6/2024,9:38:04,9:38:09,5,ear,5682,5684,initiator,middle,True,8,N884A6_ch8_main_20240706093003_20240706100002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706093003_20240706100002.mp4,481.0
137,1,1,7/6/2024,9:38:13,9:38:17,4,ear,5682,5684,receiver,middle,True,8,N884A6_ch8_main_20240706093003_20240706100002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706093003_20240706100002.mp4,490.0
138,1,1,7/6/2024,9:38:26,9:39:08,42,ear,5682,5684,receiver,middle,True,8,N884A6_ch8_main_20240706093003_20240706100002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706093003_20240706100002.mp4,503.0
139,1,1,7/6/2024,9:38:31,9:38:33,2,ear,5681,5680,initiator,middle,True,8,N884A6_ch8_main_20240706093003_20240706100002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706093003_20240706100002.mp4,508.0
140,1,1,7/6/2024,9:39:52,9:40:08,16,ear,5682,5680,receiver,middle,True,8,N884A6_ch8_main_20240706093003_20240706100002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706093003_20240706100002.mp4,589.0
141,1,1,7/6/2024,9:46:49,9:46:50,1,ear,5683,5680,initiator,middle,True,8,N884A6_ch8_main_20240706093003_20240706100002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706093003_20240706100002.mp4,1006.0
142,1,1,7/6/2024,10:01:36,10:02:02,26,ear,5684,5683,initiator,middle,True,8,N884A6_ch8_main_20240706100002_20240706103002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706100002_20240706103002.mp4,94.0
143,1,1,7/6/2024,10:02:04,10:02:04,0,ear,5684,5683,initiator,middle,True,8,N884A6_ch8_main_20240706100002_20240706103002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706100002_20240706103002.mp4,122.0
144,1,1,7/6/2024,10:02:55,10:03:01,6,ear,5684,5680,initiator,middle,True,8,N884A6_ch8_main_20240706100002_20240706103002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706100002_20240706103002.mp4,173.0
145,1,1,7/6/2024,10:06:37,10:06:43,6,tail,5684,5680,initiator,middle,True,8,N884A6_ch8_main_20240706100002_20240706103002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706100002_20240706103002.mp4,395.0
146,1,1,7/6/2024,10:19:36,10:19:41,5,ear,5683,5680,initiator,middle,True,8,N884A6_ch8_main_20240706100002_20240706103002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706100002_20240706103002.mp4,1174.0
147,1,1,7/6/2024,10:20:00,10:20:03,3,ear,5683,5680,initiator,middle,True,8,N884A6_ch8_main_20240706100002_20240706103002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706100002_20240706103002.mp4,1198.0
148,1,1,7/6/2024,10:22:21,10:22:24,3,ear,5683,5681,receiver,front,True,8,N884A6_ch8_main_20240706100002_20240706103002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706100002_20240706103002.mp4,1339.0
149,1,1,7/6/2024,10:25:45,10:25:47,2,ear,5681,5680,initiator,middle,True,8,N884A6_ch8_main_20240706100002_20240706103002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706100002_20240706103002.mp4,1543.0
150,1,1,7/6/2024,10:28:14,10:28:17,3,ear,5683,5681,initiator,middle,True,8,N884A6_ch8_main_20240706100002_20240706103002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706100002_20240706103002.mp4,1692.0
151,1,1,7/6/2024,10:41:57,10:41:58,1,ear,5683,5684,receiver,middle,True,8,N884A6_ch8_main_20240706103002_20240706110002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706103002_20240706110002.mp4,715.0
152,1,1,7/6/2024,10:42:02,10:42:09,7,ear,5683,5684,receiver,middle,True,8,N884A6_ch8_main_20240706103002_20240706110002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706103002_20240706110002.mp4,720.0
153,1,1,7/6/2024,10:42:39,10:42:42,3,ear,5681,5683,receiver,middle,True,8,N884A6_ch8_main_20240706103002_20240706110002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706103002_20240706110002.mp4,757.0
154,1,1,7/6/2024,10:45:06,10:45:10,4,ear,5682,5681,receiver,middle,True,8,N884A6_ch8_main_20240706103002_20240706110002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706103002_20240706110002.mp4,904.0
155,1,1,7/6/2024,10:45:34,10:45:36,2,ear,5682,5681,receiver,middle,True,8,N884A6_ch8_main_20240706103002_20240706110002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706103002_20240706110002.mp4,932.0
156,1,1,7/6/2024,10:46:23,10:46:25,2,ear,5682,5681,initiator,middle,True,8,N884A6_ch8_main_20240706103002_20240706110002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706103002_20240706110002.mp4,981.0
157,1,1,7/6/2024,10:46:26,10:46:32,6,ear,5682,5681,receiver,middle,True,8,N884A6_ch8_main_20240706103002_20240706110002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706103002_20240706110002.mp4,984.0
158,1,1,7/6/2024,10:46:32,10:46:35,3,ear,5682,5681,initiator,middle,True,8,N884A6_ch8_main_20240706103002_20240706110002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706103002_20240706110002.mp4,990.0
159,1,1,7/6/2024,10:46:44,10:46:48,4,ear,5682,5681,initiator,middle,True,8,N884A6_ch8_main_20240706103002_20240706110002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706103002_20240706110002.mp4,1002.0
160,1,1,7/6/2024,10:46:49,10:46:50,1,ear,5682,5681,initiator,middle,True,8,N884A6_ch8_main_20240706103002_20240706110002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706103002_20240706110002.mp4,1007.0
161,1,1,7/6/2024,10:48:50,10:48:54,4,ear,5682,5681,receiver,middle,True,8,N884A6_ch8_main_20240706103002_20240706110002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706103002_20240706110002.mp4,1128.0
162,1,1,7/6/2024,10:49:54,10:49:58,4,ear,5680,5682,initiator,middle,True,8,N884A6_ch8_main_20240706103002_20240706110002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706103002_20240706110002.mp4,1192.0
163,1,1,7/6/2024,10:54:18,10:54:21,3,ear,5680,5681,initiator,front,True,8,N884A6_ch8_main_20240706103002_20240706110002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706103002_20240706110002.mp4,1456.0
164,1,1,7/6/2024,10:56:21,10:56:25,4,ear,5682,5681,receiver,front,True,8,N884A6_ch8_main_20240706103002_20240706110002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706103002_20240706110002.mp4,1579.0
165,1,1,7/6/2024,10:58:42,10:58:43,1,ear,5682,5681,receiver,front,True,8,N884A6_ch8_main_20240706103002_20240706110002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706103002_20240706110002.mp4,1720.0
166,1,1,7/6/2024,11:00:31,11:00:32,1,ear,5682,5681,receiver,front,True,8,N884A6_ch8_main_20240706110002_20240706113002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706110002_20240706113002.mp4,29.0
167,1,1,7/6/2024,11:01:34,11:01:42,8,ear,5682,5680,receiver,front,True,8,N884A6_ch8_main_20240706110002_20240706113002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706110002_20240706113002.mp4,92.0
168,1,1,7/6/2024,11:04:56,11:05:10,14,ear,5682,5681,initiator,front,True,8,N884A6_ch8_main_20240706110002_20240706113002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706110002_20240706113002.mp4,294.0
169,1,1,7/6/2024,11:04:57,11:05:01,4,ear,5680,5683,receiver,middle,True,8,N884A6_ch8_main_20240706110002_20240706113002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706110002_20240706113002.mp4,295.0
170,1,1,7/6/2024,11:07:49,11:07:55,6,ear,5684,5680,receiver,middle,True,8,N884A6_ch8_main_20240706110002_20240706113002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706110002_20240706113002.mp4,467.0
171,1,1,7/6/2024,11:08:10,11:08:15,5,ear,5684,5680,receiver,front,True,8,N884A6_ch8_main_20240706110002_20240706113002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706110002_20240706113002.mp4,488.0
172,1,1,7/6/2024,11:09:38,11:10:06,28,ear,5682,5684,receiver,front,True,8,N884A6_ch8_main_20240706110002_20240706113002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706110002_20240706113002.mp4,576.0
173,1,1,7/6/2024,11:10:40,11:10:46,6,tail,5682,5684,initiator,middle,True,8,N884A6_ch8_main_20240706110002_20240706113002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706110002_20240706113002.mp4,638.0
174,1,1,7/6/2024,11:10:57,11:10:58,1,tail,5682,5684,receiver,middle,True,8,N884A6_ch8_main_20240706110002_20240706113002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706110002_20240706113002.mp4,655.0
175,1,1,7/6/2024,11:12:12,11:12:12,0,ear,5682,5681,initiator,middle,True,8,N884A6_ch8_main_20240706110002_20240706113002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706110002_20240706113002.mp4,730.0
176,1,1,7/6/2024,11:12:21,11:12:46,25,ear,5682,5681,initiator,middle,True,8,N884A6_ch8_main_20240706110002_20240706113002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706110002_20240706113002.mp4,739.0
177,1,1,7/6/2024,11:12:48,11:12:50,2,ear,5682,5681,initiator,middle,True,8,N884A6_ch8_main_20240706110002_20240706113002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706110002_20240706113002.mp4,766.0
178,1,1,7/6/2024,11:13:18,11:13:22,4,ear,5682,5681,initiator,middle,True,8,N884A6_ch8_main_20240706110002_20240706113002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706110002_20240706113002.mp4,796.0
179,1,1,7/6/2024,11:14:03,11:14:06,3,ear,5682,5681,initiator,middle,True,8,N884A6_ch8_main_20240706110002_20240706113002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706110002_20240706113002.mp4,841.0
180,1,1,7/6/2024,11:14:25,11:14:25,0,ear,5682,5681,initiator,middle,True,8,N884A6_ch8_main_20240706110002_20240706113002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706110002_20240706113002.mp4,863.0
181,1,1,7/6/2024,11:14:32,11:15:12,40,ear,5682,5680,receiver,middle,True,8,N884A6_ch8_main_20240706110002_20240706113002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706110002_20240706113002.mp4,870.0
182,1,1,7/6/2024,11:15:14,11:16:17,63,ear,5682,5680,initiator,middle,True,8,N884A6_ch8_main_20240706110002_20240706113002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706110002_20240706113002.mp4,912.0
183,1,1,7/6/2024,11:43:33,11:43:35,2,tail,5681,5680,initiator,middle,True,8,N884A6_ch8_main_20240706113002_20240706120002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706113002_20240706120002.mp4,811.0
184,1,1,7/6/2024,11:46:20,11:46:22,2,ear,5683,5682,initiator,front,True,8,N884A6_ch8_main_20240706113002_20240706120002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706113002_20240706120002.mp4,978.0
185,1,1,7/6/2024,11:52:02,11:52:12,10,ear,5682,5683,receiver,front,True,8,N884A6_ch8_main_20240706113002_20240706120002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706113002_20240706120002.mp4,1320.0
186,1,1,7/6/2024,11:54:19,11:54:19,0,tail,5684,5683,initiator,front,True,8,N884A6_ch8_main_20240706113002_20240706120002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706113002_20240706120002.mp4,1457.0
187,1,1,7/6/2024,12:06:11,12:06:13,2,ear,5682,5680,initiator,front,True,8,N884A6_ch8_main_20240706120002_20240706123002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706120002_20240706123002.mp4,369.0
188,1,1,7/6/2024,12:07:23,12:07:23,0,ear,5682,5681,initiator,front,True,8,N884A6_ch8_main_20240706120002_20240706123002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706120002_20240706123002.mp4,441.0
189,1,1,7/6/2024,12:13:48,12:13:52,4,tail,5684,5681,receiver,front,True,8,N884A6_ch8_main_20240706120002_20240706123002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706120002_20240706123002.mp4,826.0
190,1,1,7/6/2024,12:13:57,12:14:07,10,tail,5684,5681,initiator,front,True,8,N884A6_ch8_main_20240706120002_20240706123002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706120002_20240706123002.mp4,835.0
191,1,1,7/6/2024,12:15:54,12:16:03,9,ear,5680,5681,initiator,front,True,8,N884A6_ch8_main_20240706120002_20240706123002.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 8\N884A6_ch8_main_20240706120002_20240706123002.mp4,952.0
