event_idx,group,day,date,start_time,end_time,duration_sec,behavior,initiator_id,receiver_id,ended_by,pen_location,linked,camera_id,video_filename,video_path,event_offset_sec
104,1,1,,08:42:42,08:42:59,17,ear,5684,5683,initiator,front,True,7,N884A6_ch7_main_20240706083001_20240706090001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706083001_20240706090001.mp4,761.0
105,1,1,,08:43:03,08:43:07,4,ear,5684,5683,receiver,front,True,7,N884A6_ch7_main_20240706083001_20240706090001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706083001_20240706090001.mp4,782.0
106,1,1,,09:11:06,09:11:10,4,ear,5683,5682,initiator,middle,True,7,N884A6_ch7_main_20240706090001_20240706093001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706090001_20240706093001.mp4,665.0
107,1,1,,09:13:24,09:13:24,1,ear,5680,5683,initiator,back,True,7,N884A6_ch7_main_20240706090001_20240706093001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706090001_20240706093001.mp4,803.0
108,1,1,,09:14:31,09:14:31,1,ear,5683,5682,receiver,middle,True,7,N884A6_ch7_main_20240706090001_20240706093001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706090001_20240706093001.mp4,870.0
109,1,1,,09:21:39,09:21:48,9,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240706090001_20240706093001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706090001_20240706093001.mp4,1298.0
110,1,1,,09:22:18,09:22:21,3,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240706090001_20240706093001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706090001_20240706093001.mp4,1337.0
111,1,1,,09:25:52,09:25:54,2,tail,5680,5681,receiver,front,True,7,N884A6_ch7_main_20240706090001_20240706093001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706090001_20240706093001.mp4,1551.0
112,1,1,,09:28:20,09:28:23,3,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240706090001_20240706093001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706090001_20240706093001.mp4,1699.0
113,1,1,,09:28:28,09:28:31,3,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240706090001_20240706093001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706090001_20240706093001.mp4,1707.0
114,1,1,,09:29:21,09:29:23,2,ear,5683,5680,receiver,middle,True,7,N884A6_ch7_main_20240706090001_20240706093001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706090001_20240706093001.mp4,1760.0
115,1,1,,09:30:24,09:30:39,15,ear,5683,5680,initiator,middle,True,7,N884A6_ch7_main_20240706090001_20240706093001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706090001_20240706093001.mp4,1823.0
116,1,1,,09:30:47,09:30:52,5,ear,5683,5680,initiator,middle,True,7,N884A6_ch7_main_20240706090001_20240706093001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706090001_20240706093001.mp4,1846.0
117,1,1,,09:30:53,09:31:08,15,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240706090001_20240706093001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706090001_20240706093001.mp4,1852.0
118,1,1,,09:30:55,09:30:59,4,ear,5683,5680,initiator,middle,True,7,N884A6_ch7_main_20240706090001_20240706093001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706090001_20240706093001.mp4,1854.0
119,1,1,,09:31:00,09:31:10,10,ear,5683,5680,initiator,middle,True,7,N884A6_ch7_main_20240706090001_20240706093001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706090001_20240706093001.mp4,1859.0
120,1,1,,09:31:16,09:31:17,1,ear,5682,5681,receiver,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,75.0
121,1,1,,09:31:35,09:31:39,4,ear,5682,5681,receiver,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,94.0
122,1,1,,09:32:18,09:32:22,4,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,137.0
123,1,1,,09:34:23,09:34:28,5,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,262.0
124,1,1,,09:34:58,09:35:02,4,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,297.0
125,1,1,,09:35:06,09:35:13,7,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,305.0
126,1,1,,09:35:51,09:36:00,9,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,350.0
127,1,1,,09:36:04,09:36:07,3,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,363.0
128,1,1,,09:36:08,09:36:20,12,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,367.0
129,1,1,,09:36:25,09:36:26,1,ear,5684,5681,initiator,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,384.0
130,1,1,,09:36:28,09:36:30,2,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,387.0
131,1,1,,09:36:36,09:36:37,1,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,395.0
132,1,1,,09:36:52,09:36:52,1,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,411.0
133,1,1,,09:36:54,09:37:00,6,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,413.0
134,1,1,,09:37:14,09:37:22,8,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,433.0
135,1,1,,09:37:53,09:37:55,2,ear,5681,5680,initiator,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,472.0
136,1,1,,09:38:04,09:38:09,5,ear,5682,5684,initiator,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,483.0
137,1,1,,09:38:13,09:38:17,4,ear,5682,5684,receiver,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,492.0
138,1,1,,09:38:26,09:39:08,42,ear,5682,5684,receiver,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,505.0
139,1,1,,09:38:31,09:38:33,2,ear,5681,5680,initiator,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,510.0
140,1,1,,09:39:52,09:40:08,16,ear,5682,5680,receiver,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,591.0
141,1,1,,09:46:49,09:46:50,1,ear,5683,5680,initiator,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,1008.0
142,1,1,,10:01:36,10:02:02,26,ear,5684,5683,initiator,middle,True,7,N884A6_ch7_main_20240706100001_20240706103001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706100001_20240706103001.mp4,95.0
143,1,1,,10:02:04,10:02:04,1,ear,5684,5683,initiator,middle,True,7,N884A6_ch7_main_20240706100001_20240706103001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706100001_20240706103001.mp4,123.0
144,1,1,,10:02:55,10:03:01,6,ear,5684,5680,initiator,middle,True,7,N884A6_ch7_main_20240706100001_20240706103001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706100001_20240706103001.mp4,174.0
145,1,1,,10:06:37,10:06:43,6,tail,5684,5680,initiator,middle,True,7,N884A6_ch7_main_20240706100001_20240706103001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706100001_20240706103001.mp4,396.0
146,1,1,,10:19:36,10:19:41,5,ear,5683,5680,initiator,middle,True,7,N884A6_ch7_main_20240706100001_20240706103001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706100001_20240706103001.mp4,1175.0
147,1,1,,10:20:00,10:20:03,3,ear,5683,5680,initiator,middle,True,7,N884A6_ch7_main_20240706100001_20240706103001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706100001_20240706103001.mp4,1199.0
148,1,1,,10:22:21,10:22:24,3,ear,5683,5681,receiver,front,True,7,N884A6_ch7_main_20240706100001_20240706103001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706100001_20240706103001.mp4,1340.0
149,1,1,,10:25:45,10:25:47,2,ear,5681,5680,initiator,middle,True,7,N884A6_ch7_main_20240706100001_20240706103001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706100001_20240706103001.mp4,1544.0
150,1,1,,10:28:14,10:28:17,3,ear,5683,5681,initiator,middle,True,7,N884A6_ch7_main_20240706100001_20240706103001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706100001_20240706103001.mp4,1693.0
151,1,1,,10:41:57,10:41:58,1,ear,5683,5684,receiver,middle,True,7,N884A6_ch7_main_20240706103001_20240706110001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706103001_20240706110001.mp4,716.0
152,1,1,,10:42:02,10:42:09,7,ear,5683,5684,receiver,middle,True,7,N884A6_ch7_main_20240706103001_20240706110001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706103001_20240706110001.mp4,721.0
153,1,1,,10:42:39,10:42:42,3,ear,5681,5683,receiver,middle,True,7,N884A6_ch7_main_20240706103001_20240706110001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706103001_20240706110001.mp4,758.0
154,1,1,,10:45:06,10:45:10,4,ear,5682,5681,receiver,middle,True,7,N884A6_ch7_main_20240706103001_20240706110001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706103001_20240706110001.mp4,905.0
155,1,1,,10:45:34,10:45:36,2,ear,5682,5681,receiver,middle,True,7,N884A6_ch7_main_20240706103001_20240706110001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706103001_20240706110001.mp4,933.0
156,1,1,,10:46:23,10:46:25,2,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240706103001_20240706110001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706103001_20240706110001.mp4,982.0
157,1,1,,10:46:26,10:46:32,6,ear,5682,5681,receiver,middle,True,7,N884A6_ch7_main_20240706103001_20240706110001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706103001_20240706110001.mp4,985.0
158,1,1,,10:46:32,10:46:35,3,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240706103001_20240706110001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706103001_20240706110001.mp4,991.0
159,1,1,,10:46:44,10:46:48,4,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240706103001_20240706110001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706103001_20240706110001.mp4,1003.0
160,1,1,,10:46:49,10:46:50,1,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240706103001_20240706110001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706103001_20240706110001.mp4,1008.0
161,1,1,,10:48:50,10:48:54,4,ear,5682,5681,receiver,middle,True,7,N884A6_ch7_main_20240706103001_20240706110001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706103001_20240706110001.mp4,1129.0
162,1,1,,10:49:54,10:49:58,4,ear,5680,5682,initiator,middle,True,7,N884A6_ch7_main_20240706103001_20240706110001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706103001_20240706110001.mp4,1193.0
163,1,1,,10:54:18,10:54:21,3,ear,5680,5681,initiator,front,True,7,N884A6_ch7_main_20240706103001_20240706110001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706103001_20240706110001.mp4,1457.0
164,1,1,,10:56:21,10:56:25,4,ear,5682,5681,receiver,front,True,7,N884A6_ch7_main_20240706103001_20240706110001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706103001_20240706110001.mp4,1580.0
165,1,1,,10:58:42,10:58:43,1,ear,5682,5681,receiver,front,True,7,N884A6_ch7_main_20240706103001_20240706110001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706103001_20240706110001.mp4,1721.0
166,1,1,,11:00:31,11:00:32,1,ear,5682,5681,receiver,front,True,7,N884A6_ch7_main_20240706103001_20240706110001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706103001_20240706110001.mp4,1830.0
167,1,1,,11:01:34,11:01:42,8,ear,5682,5680,receiver,front,True,7,N884A6_ch7_main_20240706110001_20240706113001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706110001_20240706113001.mp4,93.0
168,1,1,,11:04:56,11:05:10,14,ear,5682,5681,initiator,front,True,7,N884A6_ch7_main_20240706110001_20240706113001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706110001_20240706113001.mp4,295.0
169,1,1,,11:04:57,11:05:01,4,ear,5680,5683,receiver,middle,True,7,N884A6_ch7_main_20240706110001_20240706113001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706110001_20240706113001.mp4,296.0
170,1,1,,11:07:49,11:07:55,6,ear,5684,5680,receiver,middle,True,7,N884A6_ch7_main_20240706110001_20240706113001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706110001_20240706113001.mp4,468.0
171,1,1,,11:08:10,11:08:15,5,ear,5684,5680,receiver,front,True,7,N884A6_ch7_main_20240706110001_20240706113001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706110001_20240706113001.mp4,489.0
172,1,1,,11:09:38,11:10:06,28,ear,5682,5684,receiver,front,True,7,N884A6_ch7_main_20240706110001_20240706113001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706110001_20240706113001.mp4,577.0
173,1,1,,11:10:40,11:10:46,6,tail,5682,5684,initiator,middle,True,7,N884A6_ch7_main_20240706110001_20240706113001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706110001_20240706113001.mp4,639.0
174,1,1,,11:10:57,11:10:58,1,tail,5682,5684,receiver,middle,True,7,N884A6_ch7_main_20240706110001_20240706113001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706110001_20240706113001.mp4,656.0
175,1,1,,11:12:12,11:12:12,1,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240706110001_20240706113001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706110001_20240706113001.mp4,731.0
176,1,1,,11:12:21,11:12:46,25,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240706110001_20240706113001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706110001_20240706113001.mp4,740.0
177,1,1,,11:12:48,11:12:50,2,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240706110001_20240706113001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706110001_20240706113001.mp4,767.0
178,1,1,,11:13:18,11:13:22,4,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240706110001_20240706113001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706110001_20240706113001.mp4,797.0
179,1,1,,11:14:03,11:14:06,3,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240706110001_20240706113001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706110001_20240706113001.mp4,842.0
180,1,1,,11:14:25,11:14:25,1,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240706110001_20240706113001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706110001_20240706113001.mp4,864.0
181,1,1,,11:14:32,11:15:12,40,ear,5682,5680,receiver,middle,True,7,N884A6_ch7_main_20240706110001_20240706113001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706110001_20240706113001.mp4,871.0
182,1,1,,11:15:14,11:16:17,63,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240706110001_20240706113001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706110001_20240706113001.mp4,913.0
183,1,1,,11:43:33,11:43:35,2,tail,5681,5680,initiator,middle,True,7,N884A6_ch7_main_20240706113001_20240706120001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706113001_20240706120001.mp4,812.0
184,1,1,,11:46:20,11:46:22,2,ear,5683,5682,initiator,front,True,7,N884A6_ch7_main_20240706113001_20240706120001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706113001_20240706120001.mp4,979.0
185,1,1,,11:52:02,11:52:12,10,ear,5682,5683,receiver,front,True,7,N884A6_ch7_main_20240706113001_20240706120001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706113001_20240706120001.mp4,1321.0
186,1,1,,11:54:19,11:54:19,1,tail,5684,5683,initiator,front,True,7,N884A6_ch7_main_20240706113001_20240706120001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706113001_20240706120001.mp4,1458.0
187,1,1,,12:06:11,12:06:13,2,ear,5682,5680,initiator,front,True,7,N884A6_ch7_main_20240706120001_20240706123001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706120001_20240706123001.mp4,370.0
188,1,1,,12:07:23,12:07:23,1,ear,5682,5681,initiator,front,True,7,N884A6_ch7_main_20240706120001_20240706123001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706120001_20240706123001.mp4,442.0
189,1,1,,12:13:48,12:13:52,4,tail,5684,5681,receiver,front,True,7,N884A6_ch7_main_20240706120001_20240706123001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706120001_20240706123001.mp4,827.0
190,1,1,,12:13:57,12:14:07,10,tail,5684,5681,initiator,front,True,7,N884A6_ch7_main_20240706120001_20240706123001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706120001_20240706123001.mp4,836.0
191,1,1,,12:15:54,12:16:03,9,ear,5680,5681,initiator,front,True,7,N884A6_ch7_main_20240706120001_20240706123001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706120001_20240706123001.mp4,953.0
192,1,1,,12:19:36,12:19:36,1,ear,5682,5683,initiator,front,True,7,N884A6_ch7_main_20240706120001_20240706123001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706120001_20240706123001.mp4,1175.0
193,1,1,,12:29:12,12:29:15,3,tail,5684,5683,receiver,middle,True,7,N884A6_ch7_main_20240706120001_20240706123001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706120001_20240706123001.mp4,1751.0
194,1,1,,12:30:10,12:30:14,4,ear,5683,5684,initiator,middle,True,7,N884A6_ch7_main_20240706120001_20240706123001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706120001_20240706123001.mp4,1809.0
195,1,1,,12:31:07,12:31:07,1,tail,5684,5683,receiver,back,True,7,N884A6_ch7_main_20240706123001_20240706130001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706123001_20240706130001.mp4,66.0
196,1,1,,12:31:15,12:31:16,1,tail,5684,5683,receiver,back,True,7,N884A6_ch7_main_20240706123001_20240706130001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706123001_20240706130001.mp4,74.0
