event_idx,group,day,date,start_time,end_time,duration_sec,behavior,initiator_id,receiver_id,ended_by,pen_location,linked,camera_id,video_filename,video_path,event_offset_sec,video_id,_primary_label,calc_offset_sec,duration_sec_fixed,duration_was_fixed,verify_ok,verify_reason
96,1,1,,08:17:00,08:17:02,2,ear,5681,5683,initiator,middle,True,7,N884A6_ch7_main_20240706080001_20240706083001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706080001_20240706083001.mp4,1019.0,n884a6_ch7_main_20240706080001_20240706083001.mp4,unknown,1019.0,2.0,False,True,ok
97,1,1,,08:17:06,08:17:07,1,ear,5681,5683,initiator,middle,True,7,N884A6_ch7_main_20240706080001_20240706083001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706080001_20240706083001.mp4,1025.0,n884a6_ch7_main_20240706080001_20240706083001.mp4,unknown,1025.0,1.0,False,True,ok
98,1,1,,08:28:59,08:29:00,1,ear,5683,5680,receiver,front,True,7,N884A6_ch7_main_20240706080001_20240706083001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706080001_20240706083001.mp4,1738.0,n884a6_ch7_main_20240706080001_20240706083001.mp4,unknown,1738.0,1.0,False,True,ok
99,1,1,,08:29:20,08:29:23,3,ear,5682,5681,receiver,middle,True,7,N884A6_ch7_main_20240706080001_20240706083001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706080001_20240706083001.mp4,1759.0,n884a6_ch7_main_20240706080001_20240706083001.mp4,unknown,1759.0,3.0,False,True,ok
100,1,1,,08:30:27,08:30:27,0,ear,5680,5683,initiator,front,True,7,N884A6_ch7_main_20240706083001_20240706090001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706083001_20240706090001.mp4,26.0,n884a6_ch7_main_20240706083001_20240706090001.mp4,unknown,26.0,1.0,True,True,ok
101,1,1,,08:31:35,08:31:37,2,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240706083001_20240706090001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706083001_20240706090001.mp4,94.0,n884a6_ch7_main_20240706083001_20240706090001.mp4,unknown,94.0,2.0,False,True,ok
102,1,1,,08:33:05,08:33:06,1,ear,5683,5684,initiator,front,True,7,N884A6_ch7_main_20240706083001_20240706090001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706083001_20240706090001.mp4,184.0,n884a6_ch7_main_20240706083001_20240706090001.mp4,unknown,184.0,1.0,False,True,ok
103,1,1,,08:41:57,08:42:08,11,ear,5684,5683,initiator,front,True,7,N884A6_ch7_main_20240706083001_20240706090001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706083001_20240706090001.mp4,716.0,n884a6_ch7_main_20240706083001_20240706090001.mp4,unknown,716.0,11.0,False,True,ok
104,1,1,,08:42:42,08:42:59,17,ear,5684,5683,initiator,front,True,7,N884A6_ch7_main_20240706083001_20240706090001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706083001_20240706090001.mp4,761.0,n884a6_ch7_main_20240706083001_20240706090001.mp4,unknown,761.0,17.0,False,True,ok
105,1,1,,08:43:03,08:43:07,4,ear,5684,5683,receiver,front,True,7,N884A6_ch7_main_20240706083001_20240706090001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706083001_20240706090001.mp4,782.0,n884a6_ch7_main_20240706083001_20240706090001.mp4,unknown,782.0,4.0,False,True,ok
106,1,1,,09:11:06,09:11:10,4,ear,5683,5682,initiator,middle,True,7,N884A6_ch7_main_20240706090001_20240706093001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706090001_20240706093001.mp4,665.0,n884a6_ch7_main_20240706090001_20240706093001.mp4,unknown,665.0,4.0,False,True,ok
107,1,1,,09:13:24,09:13:24,0,ear,5680,5683,initiator,back,True,7,N884A6_ch7_main_20240706090001_20240706093001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706090001_20240706093001.mp4,803.0,n884a6_ch7_main_20240706090001_20240706093001.mp4,unknown,803.0,1.0,True,True,ok
108,1,1,,09:14:31,09:14:31,0,ear,5683,5682,receiver,middle,True,7,N884A6_ch7_main_20240706090001_20240706093001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706090001_20240706093001.mp4,870.0,n884a6_ch7_main_20240706090001_20240706093001.mp4,unknown,870.0,1.0,True,True,ok
109,1,1,,09:21:39,09:21:48,9,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240706090001_20240706093001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706090001_20240706093001.mp4,1298.0,n884a6_ch7_main_20240706090001_20240706093001.mp4,unknown,1298.0,9.0,False,True,ok
110,1,1,,09:22:18,09:22:21,3,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240706090001_20240706093001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706090001_20240706093001.mp4,1337.0,n884a6_ch7_main_20240706090001_20240706093001.mp4,unknown,1337.0,3.0,False,True,ok
111,1,1,,09:25:52,09:25:54,2,tail,5680,5681,receiver,front,True,7,N884A6_ch7_main_20240706090001_20240706093001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706090001_20240706093001.mp4,1551.0,n884a6_ch7_main_20240706090001_20240706093001.mp4,unknown,1551.0,2.0,False,True,ok
112,1,1,,09:28:20,09:28:23,3,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240706090001_20240706093001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706090001_20240706093001.mp4,1699.0,n884a6_ch7_main_20240706090001_20240706093001.mp4,unknown,1699.0,3.0,False,True,ok
113,1,1,,09:28:28,09:28:31,3,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240706090001_20240706093001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706090001_20240706093001.mp4,1707.0,n884a6_ch7_main_20240706090001_20240706093001.mp4,unknown,1707.0,3.0,False,True,ok
114,1,1,,09:29:21,09:29:23,2,ear,5683,5680,receiver,middle,True,7,N884A6_ch7_main_20240706090001_20240706093001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706090001_20240706093001.mp4,1760.0,n884a6_ch7_main_20240706090001_20240706093001.mp4,unknown,1760.0,2.0,False,True,ok
115,1,1,,09:30:24,09:30:39,15,ear,5683,5680,initiator,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,23.0,n884a6_ch7_main_20240706093001_20240706100001.mp4,unknown,23.0,15.0,False,True,ok
116,1,1,,09:30:47,09:30:52,5,ear,5683,5680,initiator,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,46.0,n884a6_ch7_main_20240706093001_20240706100001.mp4,unknown,46.0,5.0,False,True,ok
117,1,1,,09:30:53,09:31:08,15,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,52.0,n884a6_ch7_main_20240706093001_20240706100001.mp4,unknown,52.0,15.0,False,True,ok
118,1,1,,09:30:55,09:30:59,4,ear,5683,5680,initiator,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,54.0,n884a6_ch7_main_20240706093001_20240706100001.mp4,unknown,54.0,4.0,False,True,ok
119,1,1,,09:31:00,09:31:10,10,ear,5683,5680,initiator,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,59.0,n884a6_ch7_main_20240706093001_20240706100001.mp4,unknown,59.0,10.0,False,True,ok
120,1,1,,09:31:16,09:31:17,1,ear,5682,5681,receiver,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,75.0,n884a6_ch7_main_20240706093001_20240706100001.mp4,unknown,75.0,1.0,False,True,ok
121,1,1,,09:31:35,09:31:39,4,ear,5682,5681,receiver,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,94.0,n884a6_ch7_main_20240706093001_20240706100001.mp4,unknown,94.0,4.0,False,True,ok
122,1,1,,09:32:18,09:32:22,4,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,137.0,n884a6_ch7_main_20240706093001_20240706100001.mp4,unknown,137.0,4.0,False,True,ok
123,1,1,,09:34:23,09:34:28,5,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,262.0,n884a6_ch7_main_20240706093001_20240706100001.mp4,unknown,262.0,5.0,False,True,ok
124,1,1,,09:34:58,09:35:02,4,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,297.0,n884a6_ch7_main_20240706093001_20240706100001.mp4,unknown,297.0,4.0,False,True,ok
125,1,1,,09:35:06,09:35:13,7,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,305.0,n884a6_ch7_main_20240706093001_20240706100001.mp4,unknown,305.0,7.0,False,True,ok
126,1,1,,09:35:51,09:36:00,9,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,350.0,n884a6_ch7_main_20240706093001_20240706100001.mp4,unknown,350.0,9.0,False,True,ok
127,1,1,,09:36:04,09:36:07,3,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,363.0,n884a6_ch7_main_20240706093001_20240706100001.mp4,unknown,363.0,3.0,False,True,ok
128,1,1,,09:36:08,09:36:20,12,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,367.0,n884a6_ch7_main_20240706093001_20240706100001.mp4,unknown,367.0,12.0,False,True,ok
129,1,1,,09:36:25,09:36:26,1,ear,5684,5681,initiator,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,384.0,n884a6_ch7_main_20240706093001_20240706100001.mp4,unknown,384.0,1.0,False,True,ok
130,1,1,,09:36:28,09:36:30,2,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,387.0,n884a6_ch7_main_20240706093001_20240706100001.mp4,unknown,387.0,2.0,False,True,ok
131,1,1,,09:36:36,09:36:37,1,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,395.0,n884a6_ch7_main_20240706093001_20240706100001.mp4,unknown,395.0,1.0,False,True,ok
132,1,1,,09:36:52,09:36:52,0,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,411.0,n884a6_ch7_main_20240706093001_20240706100001.mp4,unknown,411.0,1.0,True,True,ok
133,1,1,,09:36:54,09:37:00,6,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,413.0,n884a6_ch7_main_20240706093001_20240706100001.mp4,unknown,413.0,6.0,False,True,ok
134,1,1,,09:37:14,09:37:22,8,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,433.0,n884a6_ch7_main_20240706093001_20240706100001.mp4,unknown,433.0,8.0,False,True,ok
135,1,1,,09:37:53,09:37:55,2,ear,5681,5680,initiator,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,472.0,n884a6_ch7_main_20240706093001_20240706100001.mp4,unknown,472.0,2.0,False,True,ok
136,1,1,,09:38:04,09:38:09,5,ear,5682,5684,initiator,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,483.0,n884a6_ch7_main_20240706093001_20240706100001.mp4,unknown,483.0,5.0,False,True,ok
137,1,1,,09:38:13,09:38:17,4,ear,5682,5684,receiver,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,492.0,n884a6_ch7_main_20240706093001_20240706100001.mp4,unknown,492.0,4.0,False,True,ok
138,1,1,,09:38:26,09:39:08,42,ear,5682,5684,receiver,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,505.0,n884a6_ch7_main_20240706093001_20240706100001.mp4,unknown,505.0,42.0,False,True,ok
139,1,1,,09:38:31,09:38:33,2,ear,5681,5680,initiator,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,510.0,n884a6_ch7_main_20240706093001_20240706100001.mp4,unknown,510.0,2.0,False,True,ok
140,1,1,,09:39:52,09:40:08,16,ear,5682,5680,receiver,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,591.0,n884a6_ch7_main_20240706093001_20240706100001.mp4,unknown,591.0,16.0,False,True,ok
141,1,1,,09:46:49,09:46:50,1,ear,5683,5680,initiator,middle,True,7,N884A6_ch7_main_20240706093001_20240706100001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706093001_20240706100001.mp4,1008.0,n884a6_ch7_main_20240706093001_20240706100001.mp4,unknown,1008.0,1.0,False,True,ok
142,1,1,,10:01:36,10:02:02,26,ear,5684,5683,initiator,middle,True,7,N884A6_ch7_main_20240706100001_20240706103001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706100001_20240706103001.mp4,95.0,n884a6_ch7_main_20240706100001_20240706103001.mp4,unknown,95.0,26.0,False,True,ok
143,1,1,,10:02:04,10:02:04,0,ear,5684,5683,initiator,middle,True,7,N884A6_ch7_main_20240706100001_20240706103001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706100001_20240706103001.mp4,123.0,n884a6_ch7_main_20240706100001_20240706103001.mp4,unknown,123.0,1.0,True,True,ok
144,1,1,,10:02:55,10:03:01,6,ear,5684,5680,initiator,middle,True,7,N884A6_ch7_main_20240706100001_20240706103001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706100001_20240706103001.mp4,174.0,n884a6_ch7_main_20240706100001_20240706103001.mp4,unknown,174.0,6.0,False,True,ok
145,1,1,,10:06:37,10:06:43,6,tail,5684,5680,initiator,middle,True,7,N884A6_ch7_main_20240706100001_20240706103001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706100001_20240706103001.mp4,396.0,n884a6_ch7_main_20240706100001_20240706103001.mp4,unknown,396.0,6.0,False,True,ok
146,1,1,,10:19:36,10:19:41,5,ear,5683,5680,initiator,middle,True,7,N884A6_ch7_main_20240706100001_20240706103001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706100001_20240706103001.mp4,1175.0,n884a6_ch7_main_20240706100001_20240706103001.mp4,unknown,1175.0,5.0,False,True,ok
147,1,1,,10:20:00,10:20:03,3,ear,5683,5680,initiator,middle,True,7,N884A6_ch7_main_20240706100001_20240706103001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706100001_20240706103001.mp4,1199.0,n884a6_ch7_main_20240706100001_20240706103001.mp4,unknown,1199.0,3.0,False,True,ok
148,1,1,,10:22:21,10:22:24,3,ear,5683,5681,receiver,front,True,7,N884A6_ch7_main_20240706100001_20240706103001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706100001_20240706103001.mp4,1340.0,n884a6_ch7_main_20240706100001_20240706103001.mp4,unknown,1340.0,3.0,False,True,ok
149,1,1,,10:25:45,10:25:47,2,ear,5681,5680,initiator,middle,True,7,N884A6_ch7_main_20240706100001_20240706103001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706100001_20240706103001.mp4,1544.0,n884a6_ch7_main_20240706100001_20240706103001.mp4,unknown,1544.0,2.0,False,True,ok
150,1,1,,10:28:14,10:28:17,3,ear,5683,5681,initiator,middle,True,7,N884A6_ch7_main_20240706100001_20240706103001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706100001_20240706103001.mp4,1693.0,n884a6_ch7_main_20240706100001_20240706103001.mp4,unknown,1693.0,3.0,False,True,ok
151,1,1,,10:41:57,10:41:58,1,ear,5683,5684,receiver,middle,True,7,N884A6_ch7_main_20240706103001_20240706110001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706103001_20240706110001.mp4,716.0,n884a6_ch7_main_20240706103001_20240706110001.mp4,unknown,716.0,1.0,False,True,ok
152,1,1,,10:42:02,10:42:09,7,ear,5683,5684,receiver,middle,True,7,N884A6_ch7_main_20240706103001_20240706110001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706103001_20240706110001.mp4,721.0,n884a6_ch7_main_20240706103001_20240706110001.mp4,unknown,721.0,7.0,False,True,ok
153,1,1,,10:42:39,10:42:42,3,ear,5681,5683,receiver,middle,True,7,N884A6_ch7_main_20240706103001_20240706110001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706103001_20240706110001.mp4,758.0,n884a6_ch7_main_20240706103001_20240706110001.mp4,unknown,758.0,3.0,False,True,ok
154,1,1,,10:45:06,10:45:10,4,ear,5682,5681,receiver,middle,True,7,N884A6_ch7_main_20240706103001_20240706110001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706103001_20240706110001.mp4,905.0,n884a6_ch7_main_20240706103001_20240706110001.mp4,unknown,905.0,4.0,False,True,ok
155,1,1,,10:45:34,10:45:36,2,ear,5682,5681,receiver,middle,True,7,N884A6_ch7_main_20240706103001_20240706110001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706103001_20240706110001.mp4,933.0,n884a6_ch7_main_20240706103001_20240706110001.mp4,unknown,933.0,2.0,False,True,ok
156,1,1,,10:46:23,10:46:25,2,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240706103001_20240706110001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706103001_20240706110001.mp4,982.0,n884a6_ch7_main_20240706103001_20240706110001.mp4,unknown,982.0,2.0,False,True,ok
157,1,1,,10:46:26,10:46:32,6,ear,5682,5681,receiver,middle,True,7,N884A6_ch7_main_20240706103001_20240706110001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706103001_20240706110001.mp4,985.0,n884a6_ch7_main_20240706103001_20240706110001.mp4,unknown,985.0,6.0,False,True,ok
158,1,1,,10:46:32,10:46:35,3,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240706103001_20240706110001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706103001_20240706110001.mp4,991.0,n884a6_ch7_main_20240706103001_20240706110001.mp4,unknown,991.0,3.0,False,True,ok
159,1,1,,10:46:44,10:46:48,4,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240706103001_20240706110001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706103001_20240706110001.mp4,1003.0,n884a6_ch7_main_20240706103001_20240706110001.mp4,unknown,1003.0,4.0,False,True,ok
160,1,1,,10:46:49,10:46:50,1,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240706103001_20240706110001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706103001_20240706110001.mp4,1008.0,n884a6_ch7_main_20240706103001_20240706110001.mp4,unknown,1008.0,1.0,False,True,ok
161,1,1,,10:48:50,10:48:54,4,ear,5682,5681,receiver,middle,True,7,N884A6_ch7_main_20240706103001_20240706110001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706103001_20240706110001.mp4,1129.0,n884a6_ch7_main_20240706103001_20240706110001.mp4,unknown,1129.0,4.0,False,True,ok
162,1,1,,10:49:54,10:49:58,4,ear,5680,5682,initiator,middle,True,7,N884A6_ch7_main_20240706103001_20240706110001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706103001_20240706110001.mp4,1193.0,n884a6_ch7_main_20240706103001_20240706110001.mp4,unknown,1193.0,4.0,False,True,ok
163,1,1,,10:54:18,10:54:21,3,ear,5680,5681,initiator,front,True,7,N884A6_ch7_main_20240706103001_20240706110001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706103001_20240706110001.mp4,1457.0,n884a6_ch7_main_20240706103001_20240706110001.mp4,unknown,1457.0,3.0,False,True,ok
164,1,1,,10:56:21,10:56:25,4,ear,5682,5681,receiver,front,True,7,N884A6_ch7_main_20240706103001_20240706110001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706103001_20240706110001.mp4,1580.0,n884a6_ch7_main_20240706103001_20240706110001.mp4,unknown,1580.0,4.0,False,True,ok
